,Latitude,Longitude,GeoidHeight
432222,87.916667,9.291667,17.845
432223,87.916667,9.333333,17.846
432224,87.916667,9.375,17.846
432225,87.916667,9.416667,17.847
432226,87.916667,9.458333,17.847
432227,87.916667,9.5,17.848
432228,87.916667,9.541667,17.848
432229,87.916667,9.583333,17.849
432230,87.916667,9.625,17.85
432231,87.916667,9.666667,17.85
432232,87.916667,9.708333,17.851
432233,87.916667,9.75,17.852
432234,87.916667,9.791667,17.853
432235,87.916667,9.833333,17.853
432236,87.916667,9.875,17.854
432237,87.916667,9.916667,17.855
432238,87.916667,9.958333,17.856
440639,87.875,0.0,17.912
440640,87.875,0.041667,17.912
440641,87.875,0.083333,17.911
440642,87.875,0.125,17.911
440643,87.875,0.166667,17.911
440644,87.875,0.208333,17.91
440645,87.875,0.25,17.91
440646,87.875,0.291667,17.909
440647,87.875,0.333333,17.909
440648,87.875,0.375,17.909
440649,87.875,0.416667,17.908
440650,87.875,0.458333,17.908
440651,87.875,0.5,17.908
440652,87.875,0.541667,17.908
440653,87.875,0.583333,17.907
440654,87.875,0.625,17.907
440655,87.875,0.666667,17.907
440656,87.875,0.708333,17.907
440657,87.875,0.75,17.907
440658,87.875,0.791667,17.907
440659,87.875,0.833333,17.907
440660,87.875,0.875,17.907
440661,87.875,0.916667,17.907
440662,87.875,0.958333,17.907
440663,87.875,1.0,17.907
440664,87.875,1.041667,17.907
440665,87.875,1.083333,17.907
440666,87.875,1.125,17.907
440667,87.875,1.166667,17.907
440668,87.875,1.208333,17.907
440669,87.875,1.25,17.908
440670,87.875,1.291667,17.908
440671,87.875,1.333333,17.908
440672,87.875,1.375,17.908
440673,87.875,1.416667,17.909
440674,87.875,1.458333,17.909
440675,87.875,1.5,17.909
440676,87.875,1.541667,17.91
440677,87.875,1.583333,17.91
440678,87.875,1.625,17.91
440679,87.875,1.666667,17.911
440680,87.875,1.708333,17.911
440681,87.875,1.75,17.912
440682,87.875,1.791667,17.912
440683,87.875,1.833333,17.913
440684,87.875,1.875,17.913
440685,87.875,1.916667,17.914
440686,87.875,1.958333,17.914
440687,87.875,2.0,17.915
440688,87.875,2.041667,17.915
440689,87.875,2.083333,17.916
440690,87.875,2.125,17.917
440691,87.875,2.166667,17.917
440692,87.875,2.208333,17.918
440693,87.875,2.25,17.918
440694,87.875,2.291667,17.919
440695,87.875,2.333333,17.92
440696,87.875,2.375,17.92
440697,87.875,2.416667,17.921
440698,87.875,2.458333,17.922
440699,87.875,2.5,17.922
440700,87.875,2.541667,17.923
440701,87.875,2.583333,17.924
440702,87.875,2.625,17.924
440703,87.875,2.666667,17.925
440704,87.875,2.708333,17.926
440705,87.875,2.75,17.927
440706,87.875,2.791667,17.927
440707,87.875,2.833333,17.928
440708,87.875,2.875,17.929
440709,87.875,2.916667,17.929
440710,87.875,2.958333,17.93
440711,87.875,3.0,17.931
440712,87.875,3.041667,17.931
440713,87.875,3.083333,17.932
440714,87.875,3.125,17.933
440715,87.875,3.166667,17.934
440716,87.875,3.208333,17.934
440717,87.875,3.25,17.935
440718,87.875,3.291667,17.935
440719,87.875,3.333333,17.936
440720,87.875,3.375,17.937
440721,87.875,3.416667,17.937
440722,87.875,3.458333,17.938
440723,87.875,3.5,17.939
440724,87.875,3.541667,17.939
440725,87.875,3.583333,17.94
440726,87.875,3.625,17.94
440727,87.875,3.666667,17.941
440728,87.875,3.708333,17.941
440729,87.875,3.75,17.942
440730,87.875,3.791667,17.942
440731,87.875,3.833333,17.943
440732,87.875,3.875,17.943
440733,87.875,3.916667,17.944
440734,87.875,3.958333,17.944
440735,87.875,4.0,17.945
440736,87.875,4.041667,17.945
440737,87.875,4.083333,17.946
440738,87.875,4.125,17.946
440739,87.875,4.166667,17.947
440740,87.875,4.208333,17.947
440741,87.875,4.25,17.947
440742,87.875,4.291667,17.948
440743,87.875,4.333333,17.948
440744,87.875,4.375,17.948
440745,87.875,4.416667,17.949
440746,87.875,4.458333,17.949
440747,87.875,4.5,17.949
440748,87.875,4.541667,17.95
440749,87.875,4.583333,17.95
440750,87.875,4.625,17.95
440751,87.875,4.666667,17.95
440752,87.875,4.708333,17.951
440753,87.875,4.75,17.951
440754,87.875,4.791667,17.951
440755,87.875,4.833333,17.951
440756,87.875,4.875,17.951
440757,87.875,4.916667,17.952
440758,87.875,4.958333,17.952
440759,87.875,5.0,17.952
440760,87.875,5.041667,17.952
440761,87.875,5.083333,17.952
440762,87.875,5.125,17.952
440763,87.875,5.166667,17.952
440764,87.875,5.208333,17.952
440765,87.875,5.25,17.953
440766,87.875,5.291667,17.953
440767,87.875,5.333333,17.953
440768,87.875,5.375,17.953
440769,87.875,5.416667,17.953
440770,87.875,5.458333,17.953
440771,87.875,5.5,17.953
440772,87.875,5.541667,17.953
440773,87.875,5.583333,17.953
440774,87.875,5.625,17.953
440775,87.875,5.666667,17.953
440776,87.875,5.708333,17.953
440777,87.875,5.75,17.953
440778,87.875,5.791667,17.953
440779,87.875,5.833333,17.953
440780,87.875,5.875,17.953
440781,87.875,5.916667,17.953
440782,87.875,5.958333,17.953
440783,87.875,6.0,17.953
440784,87.875,6.041667,17.953
440785,87.875,6.083333,17.953
440786,87.875,6.125,17.953
440787,87.875,6.166667,17.953
440788,87.875,6.208333,17.953
440789,87.875,6.25,17.953
440790,87.875,6.291667,17.953
440791,87.875,6.333333,17.953
440792,87.875,6.375,17.953
440793,87.875,6.416667,17.953
440794,87.875,6.458333,17.953
440795,87.875,6.5,17.953
440796,87.875,6.541667,17.953
440797,87.875,6.583333,17.953
440798,87.875,6.625,17.953
440799,87.875,6.666667,17.953
440800,87.875,6.708333,17.953
440801,87.875,6.75,17.953
440802,87.875,6.791667,17.953
440803,87.875,6.833333,17.953
440804,87.875,6.875,17.953
440805,87.875,6.916667,17.953
440806,87.875,6.958333,17.952
440807,87.875,7.0,17.952
440808,87.875,7.041667,17.952
440809,87.875,7.083333,17.952
440810,87.875,7.125,17.952
440811,87.875,7.166667,17.952
440812,87.875,7.208333,17.952
440813,87.875,7.25,17.952
440814,87.875,7.291667,17.952
440815,87.875,7.333333,17.952
440816,87.875,7.375,17.952
440817,87.875,7.416667,17.952
440818,87.875,7.458333,17.951
440819,87.875,7.5,17.951
440820,87.875,7.541667,17.951
440821,87.875,7.583333,17.951
440822,87.875,7.625,17.951
440823,87.875,7.666667,17.951
440824,87.875,7.708333,17.951
440825,87.875,7.75,17.951
440826,87.875,7.791667,17.951
440827,87.875,7.833333,17.951
440828,87.875,7.875,17.95
440829,87.875,7.916667,17.95
440830,87.875,7.958333,17.95
440831,87.875,8.0,17.95
440832,87.875,8.041667,17.95
440833,87.875,8.083333,17.95
440834,87.875,8.125,17.95
440835,87.875,8.166667,17.95
440836,87.875,8.208333,17.95
440837,87.875,8.25,17.95
440838,87.875,8.291667,17.95
440839,87.875,8.333333,17.949
440840,87.875,8.375,17.949
440841,87.875,8.416667,17.949
440842,87.875,8.458333,17.949
440843,87.875,8.5,17.949
440844,87.875,8.541667,17.949
440845,87.875,8.583333,17.949
440846,87.875,8.625,17.949
440847,87.875,8.666667,17.949
440848,87.875,8.708333,17.949
440849,87.875,8.75,17.949
440850,87.875,8.791667,17.949
440851,87.875,8.833333,17.949
440852,87.875,8.875,17.949
440853,87.875,8.916667,17.949
440854,87.875,8.958333,17.949
440855,87.875,9.0,17.95
440856,87.875,9.041667,17.95
440857,87.875,9.083333,17.95
440858,87.875,9.125,17.95
440859,87.875,9.166667,17.95
440860,87.875,9.208333,17.95
440861,87.875,9.25,17.951
440862,87.875,9.291667,17.951
440863,87.875,9.333333,17.951
440864,87.875,9.375,17.951
440865,87.875,9.416667,17.952
440866,87.875,9.458333,17.952
440867,87.875,9.5,17.952
440868,87.875,9.541667,17.953
440869,87.875,9.583333,17.953
440870,87.875,9.625,17.954
440871,87.875,9.666667,17.954
440872,87.875,9.708333,17.955
440873,87.875,9.75,17.955
440874,87.875,9.791667,17.956
440875,87.875,9.833333,17.956
440876,87.875,9.875,17.957
440877,87.875,9.916667,17.957
440878,87.875,9.958333,17.958
449279,87.833333,0.0,18.015
449280,87.833333,0.041667,18.015
449281,87.833333,0.083333,18.015
449282,87.833333,0.125,18.015
449283,87.833333,0.166667,18.014
449284,87.833333,0.208333,18.014
449285,87.833333,0.25,18.014
449286,87.833333,0.291667,18.014
449287,87.833333,0.333333,18.014
449288,87.833333,0.375,18.014
449289,87.833333,0.416667,18.014
449290,87.833333,0.458333,18.014
449291,87.833333,0.5,18.014
449292,87.833333,0.541667,18.015
449293,87.833333,0.583333,18.015
449294,87.833333,0.625,18.015
449295,87.833333,0.666667,18.015
449296,87.833333,0.708333,18.015
449297,87.833333,0.75,18.015
449298,87.833333,0.791667,18.016
449299,87.833333,0.833333,18.016
449300,87.833333,0.875,18.016
449301,87.833333,0.916667,18.017
449302,87.833333,0.958333,18.017
449303,87.833333,1.0,18.017
449304,87.833333,1.041667,18.018
449305,87.833333,1.083333,18.018
449306,87.833333,1.125,18.019
449307,87.833333,1.166667,18.019
449308,87.833333,1.208333,18.019
449309,87.833333,1.25,18.02
449310,87.833333,1.291667,18.021
449311,87.833333,1.333333,18.021
449312,87.833333,1.375,18.022
449313,87.833333,1.416667,18.022
449314,87.833333,1.458333,18.023
449315,87.833333,1.5,18.024
449316,87.833333,1.541667,18.024
449317,87.833333,1.583333,18.025
449318,87.833333,1.625,18.026
449319,87.833333,1.666667,18.026
449320,87.833333,1.708333,18.027
449321,87.833333,1.75,18.028
449322,87.833333,1.791667,18.029
449323,87.833333,1.833333,18.029
449324,87.833333,1.875,18.03
449325,87.833333,1.916667,18.031
449326,87.833333,1.958333,18.032
449327,87.833333,2.0,18.033
449328,87.833333,2.041667,18.034
449329,87.833333,2.083333,18.035
449330,87.833333,2.125,18.035
449331,87.833333,2.166667,18.036
449332,87.833333,2.208333,18.037
449333,87.833333,2.25,18.038
449334,87.833333,2.291667,18.039
449335,87.833333,2.333333,18.04
449336,87.833333,2.375,18.041
449337,87.833333,2.416667,18.042
449338,87.833333,2.458333,18.043
449339,87.833333,2.5,18.044
449340,87.833333,2.541667,18.045
449341,87.833333,2.583333,18.046
449342,87.833333,2.625,18.047
449343,87.833333,2.666667,18.048
449344,87.833333,2.708333,18.048
449345,87.833333,2.75,18.049
449346,87.833333,2.791667,18.05
449347,87.833333,2.833333,18.051
449348,87.833333,2.875,18.052
449349,87.833333,2.916667,18.053
449350,87.833333,2.958333,18.054
449351,87.833333,3.0,18.055
449352,87.833333,3.041667,18.056
449353,87.833333,3.083333,18.057
449354,87.833333,3.125,18.057
449355,87.833333,3.166667,18.058
449356,87.833333,3.208333,18.059
449357,87.833333,3.25,18.06
449358,87.833333,3.291667,18.061
449359,87.833333,3.333333,18.062
449360,87.833333,3.375,18.062
449361,87.833333,3.416667,18.063
449362,87.833333,3.458333,18.064
449363,87.833333,3.5,18.064
449364,87.833333,3.541667,18.065
449365,87.833333,3.583333,18.066
449366,87.833333,3.625,18.066
449367,87.833333,3.666667,18.067
449368,87.833333,3.708333,18.068
449369,87.833333,3.75,18.068
449370,87.833333,3.791667,18.069
449371,87.833333,3.833333,18.069
449372,87.833333,3.875,18.07
449373,87.833333,3.916667,18.07
449374,87.833333,3.958333,18.071
449375,87.833333,4.0,18.071
449376,87.833333,4.041667,18.072
449377,87.833333,4.083333,18.072
449378,87.833333,4.125,18.073
449379,87.833333,4.166667,18.073
449380,87.833333,4.208333,18.073
449381,87.833333,4.25,18.074
449382,87.833333,4.291667,18.074
449383,87.833333,4.333333,18.074
449384,87.833333,4.375,18.075
449385,87.833333,4.416667,18.075
449386,87.833333,4.458333,18.075
449387,87.833333,4.5,18.075
449388,87.833333,4.541667,18.076
449389,87.833333,4.583333,18.076
449390,87.833333,4.625,18.076
449391,87.833333,4.666667,18.076
449392,87.833333,4.708333,18.076
449393,87.833333,4.75,18.076
449394,87.833333,4.791667,18.076
449395,87.833333,4.833333,18.076
449396,87.833333,4.875,18.077
449397,87.833333,4.916667,18.077
449398,87.833333,4.958333,18.077
449399,87.833333,5.0,18.077
449400,87.833333,5.041667,18.077
449401,87.833333,5.083333,18.077
449402,87.833333,5.125,18.077
449403,87.833333,5.166667,18.077
449404,87.833333,5.208333,18.077
449405,87.833333,5.25,18.077
449406,87.833333,5.291667,18.077
449407,87.833333,5.333333,18.077
449408,87.833333,5.375,18.077
449409,87.833333,5.416667,18.076
449410,87.833333,5.458333,18.076
449411,87.833333,5.5,18.076
449412,87.833333,5.541667,18.076
449413,87.833333,5.583333,18.076
449414,87.833333,5.625,18.076
449415,87.833333,5.666667,18.076
449416,87.833333,5.708333,18.076
449417,87.833333,5.75,18.076
449418,87.833333,5.791667,18.076
449419,87.833333,5.833333,18.076
449420,87.833333,5.875,18.075
449421,87.833333,5.916667,18.075
449422,87.833333,5.958333,18.075
449423,87.833333,6.0,18.075
449424,87.833333,6.041667,18.075
449425,87.833333,6.083333,18.075
449426,87.833333,6.125,18.075
449427,87.833333,6.166667,18.075
449428,87.833333,6.208333,18.075
449429,87.833333,6.25,18.075
449430,87.833333,6.291667,18.074
449431,87.833333,6.333333,18.074
449432,87.833333,6.375,18.074
449433,87.833333,6.416667,18.074
449434,87.833333,6.458333,18.074
449435,87.833333,6.5,18.074
449436,87.833333,6.541667,18.074
449437,87.833333,6.583333,18.074
449438,87.833333,6.625,18.074
449439,87.833333,6.666667,18.074
449440,87.833333,6.708333,18.074
449441,87.833333,6.75,18.073
449442,87.833333,6.791667,18.073
449443,87.833333,6.833333,18.073
449444,87.833333,6.875,18.073
449445,87.833333,6.916667,18.073
449446,87.833333,6.958333,18.073
449447,87.833333,7.0,18.073
449448,87.833333,7.041667,18.073
449449,87.833333,7.083333,18.073
449450,87.833333,7.125,18.073
449451,87.833333,7.166667,18.073
449452,87.833333,7.208333,18.073
449453,87.833333,7.25,18.073
449454,87.833333,7.291667,18.073
449455,87.833333,7.333333,18.073
449456,87.833333,7.375,18.073
449457,87.833333,7.416667,18.073
449458,87.833333,7.458333,18.073
449459,87.833333,7.5,18.072
449460,87.833333,7.541667,18.072
449461,87.833333,7.583333,18.072
449462,87.833333,7.625,18.072
449463,87.833333,7.666667,18.072
449464,87.833333,7.708333,18.072
449465,87.833333,7.75,18.072
449466,87.833333,7.791667,18.072
449467,87.833333,7.833333,18.072
449468,87.833333,7.875,18.072
449469,87.833333,7.916667,18.072
449470,87.833333,7.958333,18.072
449471,87.833333,8.0,18.072
449472,87.833333,8.041667,18.072
449473,87.833333,8.083333,18.072
449474,87.833333,8.125,18.072
449475,87.833333,8.166667,18.072
449476,87.833333,8.208333,18.072
449477,87.833333,8.25,18.072
449478,87.833333,8.291667,18.072
449479,87.833333,8.333333,18.072
449480,87.833333,8.375,18.072
449481,87.833333,8.416667,18.072
449482,87.833333,8.458333,18.072
449483,87.833333,8.5,18.072
449484,87.833333,8.541667,18.072
449485,87.833333,8.583333,18.072
449486,87.833333,8.625,18.072
449487,87.833333,8.666667,18.072
449488,87.833333,8.708333,18.072
449489,87.833333,8.75,18.072
449490,87.833333,8.791667,18.072
449491,87.833333,8.833333,18.072
449492,87.833333,8.875,18.072
449493,87.833333,8.916667,18.072
449494,87.833333,8.958333,18.073
449495,87.833333,9.0,18.073
449496,87.833333,9.041667,18.073
449497,87.833333,9.083333,18.073
449498,87.833333,9.125,18.073
449499,87.833333,9.166667,18.073
449500,87.833333,9.208333,18.073
449501,87.833333,9.25,18.074
449502,87.833333,9.291667,18.074
449503,87.833333,9.333333,18.074
449504,87.833333,9.375,18.074
449505,87.833333,9.416667,18.074
449506,87.833333,9.458333,18.075
449507,87.833333,9.5,18.075
449508,87.833333,9.541667,18.075
449509,87.833333,9.583333,18.076
449510,87.833333,9.625,18.076
449511,87.833333,9.666667,18.076
449512,87.833333,9.708333,18.077
449513,87.833333,9.75,18.077
449514,87.833333,9.791667,18.078
449515,87.833333,9.833333,18.078
449516,87.833333,9.875,18.079
449517,87.833333,9.916667,18.079
449518,87.833333,9.958333,18.08
457919,87.791667,0.0,18.126
457920,87.791667,0.041667,18.126
457921,87.791667,0.083333,18.126
457922,87.791667,0.125,18.127
457923,87.791667,0.166667,18.127
457924,87.791667,0.208333,18.127
457925,87.791667,0.25,18.128
457926,87.791667,0.291667,18.128
457927,87.791667,0.333333,18.129
457928,87.791667,0.375,18.129
457929,87.791667,0.416667,18.129
457930,87.791667,0.458333,18.13
457931,87.791667,0.5,18.13
457932,87.791667,0.541667,18.131
457933,87.791667,0.583333,18.131
457934,87.791667,0.625,18.132
457935,87.791667,0.666667,18.132
457936,87.791667,0.708333,18.133
457937,87.791667,0.75,18.134
457938,87.791667,0.791667,18.134
457939,87.791667,0.833333,18.135
457940,87.791667,0.875,18.136
457941,87.791667,0.916667,18.136
457942,87.791667,0.958333,18.137
457943,87.791667,1.0,18.138
457944,87.791667,1.041667,18.138
457945,87.791667,1.083333,18.139
457946,87.791667,1.125,18.14
457947,87.791667,1.166667,18.141
457948,87.791667,1.208333,18.141
457949,87.791667,1.25,18.142
457950,87.791667,1.291667,18.143
457951,87.791667,1.333333,18.144
457952,87.791667,1.375,18.145
457953,87.791667,1.416667,18.146
457954,87.791667,1.458333,18.147
457955,87.791667,1.5,18.147
457956,87.791667,1.541667,18.148
457957,87.791667,1.583333,18.149
457958,87.791667,1.625,18.15
457959,87.791667,1.666667,18.151
457960,87.791667,1.708333,18.152
457961,87.791667,1.75,18.153
457962,87.791667,1.791667,18.154
457963,87.791667,1.833333,18.155
457964,87.791667,1.875,18.156
457965,87.791667,1.916667,18.157
457966,87.791667,1.958333,18.158
457967,87.791667,2.0,18.159
457968,87.791667,2.041667,18.16
457969,87.791667,2.083333,18.161
457970,87.791667,2.125,18.163
457971,87.791667,2.166667,18.164
457972,87.791667,2.208333,18.165
457973,87.791667,2.25,18.166
457974,87.791667,2.291667,18.167
457975,87.791667,2.333333,18.168
457976,87.791667,2.375,18.169
457977,87.791667,2.416667,18.17
457978,87.791667,2.458333,18.171
457979,87.791667,2.5,18.172
457980,87.791667,2.541667,18.173
457981,87.791667,2.583333,18.174
457982,87.791667,2.625,18.175
457983,87.791667,2.666667,18.176
457984,87.791667,2.708333,18.177
457985,87.791667,2.75,18.178
457986,87.791667,2.791667,18.179
457987,87.791667,2.833333,18.18
457988,87.791667,2.875,18.181
457989,87.791667,2.916667,18.182
457990,87.791667,2.958333,18.183
457991,87.791667,3.0,18.183
457992,87.791667,3.041667,18.184
457993,87.791667,3.083333,18.185
457994,87.791667,3.125,18.186
457995,87.791667,3.166667,18.187
457996,87.791667,3.208333,18.188
457997,87.791667,3.25,18.188
457998,87.791667,3.291667,18.189
457999,87.791667,3.333333,18.19
458000,87.791667,3.375,18.19
458001,87.791667,3.416667,18.191
458002,87.791667,3.458333,18.192
458003,87.791667,3.5,18.192
458004,87.791667,3.541667,18.193
458005,87.791667,3.583333,18.193
458006,87.791667,3.625,18.194
458007,87.791667,3.666667,18.194
458008,87.791667,3.708333,18.195
458009,87.791667,3.75,18.195
458010,87.791667,3.791667,18.196
458011,87.791667,3.833333,18.196
458012,87.791667,3.875,18.196
458013,87.791667,3.916667,18.197
458014,87.791667,3.958333,18.197
458015,87.791667,4.0,18.197
458016,87.791667,4.041667,18.198
458017,87.791667,4.083333,18.198
458018,87.791667,4.125,18.198
458019,87.791667,4.166667,18.198
458020,87.791667,4.208333,18.198
458021,87.791667,4.25,18.199
458022,87.791667,4.291667,18.199
458023,87.791667,4.333333,18.199
458024,87.791667,4.375,18.199
458025,87.791667,4.416667,18.199
458026,87.791667,4.458333,18.199
458027,87.791667,4.5,18.199
458028,87.791667,4.541667,18.199
458029,87.791667,4.583333,18.199
458030,87.791667,4.625,18.199
458031,87.791667,4.666667,18.199
458032,87.791667,4.708333,18.199
458033,87.791667,4.75,18.199
458034,87.791667,4.791667,18.198
458035,87.791667,4.833333,18.198
458036,87.791667,4.875,18.198
458037,87.791667,4.916667,18.198
458038,87.791667,4.958333,18.198
458039,87.791667,5.0,18.198
458040,87.791667,5.041667,18.198
458041,87.791667,5.083333,18.197
458042,87.791667,5.125,18.197
458043,87.791667,5.166667,18.197
458044,87.791667,5.208333,18.197
458045,87.791667,5.25,18.196
458046,87.791667,5.291667,18.196
458047,87.791667,5.333333,18.196
458048,87.791667,5.375,18.196
458049,87.791667,5.416667,18.196
458050,87.791667,5.458333,18.195
458051,87.791667,5.5,18.195
458052,87.791667,5.541667,18.195
458053,87.791667,5.583333,18.195
458054,87.791667,5.625,18.195
458055,87.791667,5.666667,18.194
458056,87.791667,5.708333,18.194
458057,87.791667,5.75,18.194
458058,87.791667,5.791667,18.194
458059,87.791667,5.833333,18.193
458060,87.791667,5.875,18.193
458061,87.791667,5.916667,18.193
458062,87.791667,5.958333,18.193
458063,87.791667,6.0,18.193
458064,87.791667,6.041667,18.193
458065,87.791667,6.083333,18.193
458066,87.791667,6.125,18.192
458067,87.791667,6.166667,18.192
458068,87.791667,6.208333,18.192
458069,87.791667,6.25,18.192
458070,87.791667,6.291667,18.192
458071,87.791667,6.333333,18.192
458072,87.791667,6.375,18.192
458073,87.791667,6.416667,18.192
458074,87.791667,6.458333,18.192
458075,87.791667,6.5,18.192
458076,87.791667,6.541667,18.192
458077,87.791667,6.583333,18.192
458078,87.791667,6.625,18.192
458079,87.791667,6.666667,18.192
458080,87.791667,6.708333,18.192
458081,87.791667,6.75,18.192
458082,87.791667,6.791667,18.192
458083,87.791667,6.833333,18.192
458084,87.791667,6.875,18.192
458085,87.791667,6.916667,18.192
458086,87.791667,6.958333,18.192
458087,87.791667,7.0,18.192
458088,87.791667,7.041667,18.192
458089,87.791667,7.083333,18.192
458090,87.791667,7.125,18.193
458091,87.791667,7.166667,18.193
458092,87.791667,7.208333,18.193
458093,87.791667,7.25,18.193
458094,87.791667,7.291667,18.193
458095,87.791667,7.333333,18.193
458096,87.791667,7.375,18.193
458097,87.791667,7.416667,18.194
458098,87.791667,7.458333,18.194
458099,87.791667,7.5,18.194
458100,87.791667,7.541667,18.194
458101,87.791667,7.583333,18.194
458102,87.791667,7.625,18.195
458103,87.791667,7.666667,18.195
458104,87.791667,7.708333,18.195
458105,87.791667,7.75,18.195
458106,87.791667,7.791667,18.195
458107,87.791667,7.833333,18.196
458108,87.791667,7.875,18.196
458109,87.791667,7.916667,18.196
458110,87.791667,7.958333,18.196
458111,87.791667,8.0,18.197
458112,87.791667,8.041667,18.197
458113,87.791667,8.083333,18.197
458114,87.791667,8.125,18.197
458115,87.791667,8.166667,18.198
458116,87.791667,8.208333,18.198
458117,87.791667,8.25,18.198
458118,87.791667,8.291667,18.198
458119,87.791667,8.333333,18.199
458120,87.791667,8.375,18.199
458121,87.791667,8.416667,18.199
458122,87.791667,8.458333,18.199
458123,87.791667,8.5,18.2
458124,87.791667,8.541667,18.2
458125,87.791667,8.583333,18.2
458126,87.791667,8.625,18.2
458127,87.791667,8.666667,18.201
458128,87.791667,8.708333,18.201
458129,87.791667,8.75,18.201
458130,87.791667,8.791667,18.201
458131,87.791667,8.833333,18.202
458132,87.791667,8.875,18.202
458133,87.791667,8.916667,18.202
458134,87.791667,8.958333,18.203
458135,87.791667,9.0,18.203
458136,87.791667,9.041667,18.203
458137,87.791667,9.083333,18.203
458138,87.791667,9.125,18.204
458139,87.791667,9.166667,18.204
458140,87.791667,9.208333,18.204
458141,87.791667,9.25,18.205
458142,87.791667,9.291667,18.205
458143,87.791667,9.333333,18.205
458144,87.791667,9.375,18.205
458145,87.791667,9.416667,18.206
458146,87.791667,9.458333,18.206
458147,87.791667,9.5,18.206
458148,87.791667,9.541667,18.207
458149,87.791667,9.583333,18.207
458150,87.791667,9.625,18.208
458151,87.791667,9.666667,18.208
458152,87.791667,9.708333,18.208
458153,87.791667,9.75,18.209
458154,87.791667,9.791667,18.209
458155,87.791667,9.833333,18.21
458156,87.791667,9.875,18.21
458157,87.791667,9.916667,18.211
458158,87.791667,9.958333,18.211
466559,87.75,0.0,18.239
466560,87.75,0.041667,18.24
466561,87.75,0.083333,18.241
466562,87.75,0.125,18.242
466563,87.75,0.166667,18.242
466564,87.75,0.208333,18.243
466565,87.75,0.25,18.244
466566,87.75,0.291667,18.245
466567,87.75,0.333333,18.246
466568,87.75,0.375,18.247
466569,87.75,0.416667,18.248
466570,87.75,0.458333,18.249
466571,87.75,0.5,18.25
466572,87.75,0.541667,18.25
466573,87.75,0.583333,18.251
466574,87.75,0.625,18.252
466575,87.75,0.666667,18.253
466576,87.75,0.708333,18.254
466577,87.75,0.75,18.255
466578,87.75,0.791667,18.256
466579,87.75,0.833333,18.257
466580,87.75,0.875,18.259
466581,87.75,0.916667,18.26
466582,87.75,0.958333,18.261
466583,87.75,1.0,18.262
466584,87.75,1.041667,18.263
466585,87.75,1.083333,18.264
466586,87.75,1.125,18.265
466587,87.75,1.166667,18.266
466588,87.75,1.208333,18.267
466589,87.75,1.25,18.269
466590,87.75,1.291667,18.27
466591,87.75,1.333333,18.271
466592,87.75,1.375,18.272
466593,87.75,1.416667,18.273
466594,87.75,1.458333,18.275
466595,87.75,1.5,18.276
466596,87.75,1.541667,18.277
466597,87.75,1.583333,18.278
466598,87.75,1.625,18.279
466599,87.75,1.666667,18.281
466600,87.75,1.708333,18.282
466601,87.75,1.75,18.283
466602,87.75,1.791667,18.284
466603,87.75,1.833333,18.285
466604,87.75,1.875,18.287
466605,87.75,1.916667,18.288
466606,87.75,1.958333,18.289
466607,87.75,2.0,18.29
466608,87.75,2.041667,18.292
466609,87.75,2.083333,18.293
466610,87.75,2.125,18.294
466611,87.75,2.166667,18.295
466612,87.75,2.208333,18.296
466613,87.75,2.25,18.297
466614,87.75,2.291667,18.299
466615,87.75,2.333333,18.3
466616,87.75,2.375,18.301
466617,87.75,2.416667,18.302
466618,87.75,2.458333,18.303
466619,87.75,2.5,18.304
466620,87.75,2.541667,18.305
466621,87.75,2.583333,18.306
466622,87.75,2.625,18.307
466623,87.75,2.666667,18.308
466624,87.75,2.708333,18.309
466625,87.75,2.75,18.31
466626,87.75,2.791667,18.311
466627,87.75,2.833333,18.312
466628,87.75,2.875,18.313
466629,87.75,2.916667,18.314
466630,87.75,2.958333,18.314
466631,87.75,3.0,18.315
466632,87.75,3.041667,18.316
466633,87.75,3.083333,18.317
466634,87.75,3.125,18.317
466635,87.75,3.166667,18.318
466636,87.75,3.208333,18.319
466637,87.75,3.25,18.319
466638,87.75,3.291667,18.32
466639,87.75,3.333333,18.32
466640,87.75,3.375,18.321
466641,87.75,3.416667,18.321
466642,87.75,3.458333,18.322
466643,87.75,3.5,18.322
466644,87.75,3.541667,18.323
466645,87.75,3.583333,18.323
466646,87.75,3.625,18.323
466647,87.75,3.666667,18.323
466648,87.75,3.708333,18.324
466649,87.75,3.75,18.324
466650,87.75,3.791667,18.324
466651,87.75,3.833333,18.324
466652,87.75,3.875,18.324
466653,87.75,3.916667,18.324
466654,87.75,3.958333,18.324
466655,87.75,4.0,18.324
466656,87.75,4.041667,18.324
466657,87.75,4.083333,18.324
466658,87.75,4.125,18.324
466659,87.75,4.166667,18.324
466660,87.75,4.208333,18.324
466661,87.75,4.25,18.324
466662,87.75,4.291667,18.324
466663,87.75,4.333333,18.324
466664,87.75,4.375,18.324
466665,87.75,4.416667,18.323
466666,87.75,4.458333,18.323
466667,87.75,4.5,18.323
466668,87.75,4.541667,18.323
466669,87.75,4.583333,18.322
466670,87.75,4.625,18.322
466671,87.75,4.666667,18.322
466672,87.75,4.708333,18.321
466673,87.75,4.75,18.321
466674,87.75,4.791667,18.32
466675,87.75,4.833333,18.32
466676,87.75,4.875,18.32
466677,87.75,4.916667,18.319
466678,87.75,4.958333,18.319
466679,87.75,5.0,18.319
466680,87.75,5.041667,18.318
466681,87.75,5.083333,18.318
